,user_id_str,POS tagged,Subjectivity,Polarity,TextBlob
42,1323879693553037312,"[('gegara', 'n'), ('tiga', 'n'), ('guru', 'n'), ('smp', 'a'), ('meninggal', 'a'), ('akibat', 'n'), ('covid', 'n'), ('belajar', 'n'), ('daring', None), ('di', 'a'), ('kudus', 'n'), ('distop', 'n'), ('covid', 'n'), ('update', 'a'), ('via', None), ('com', 'n')]",0.0,0.0,Neutral
43,280942957,"[('banyak', 'n'), ('sekolah', 'n'), ('atau', 'n'), ('institusi', 'n'), ('pendidikan', 'n'), ('yang', 'n'), ('ternyata', 'n'), ('tidak', 'n'), ('mengindahkan', 'a'), ('ketentuan', 'a'), ('kegiatan', 'n'), ('belajar', 'n'), ('mengajar', 'n'), ('secara', 'n'), ('daring', None), ('guna', 'a'), ('menekan', 'n'), ('angka', 'n'), ('penyebaran', 'n'), ('covid', 'n'), ('dan', 'n'), ('tetap', 'n'), ('menyelenggarakan', 'n'), ('pembelajaran', 'n'), ('tatap', 'n'), ('muka', 'n'), ('selengkapnya', 'n'), ('di', 'n')]",0.0,0.0,Neutral
44,3021760068,"[('menurut', 'n'), ('kbbi', 'n'), ('guru', 'n'), ('adalah', 'n'), ('orang', 'n'), ('yang', 'n'), ('pekerjaannya', 'n'), ('mengajar', 'n'), ('di', 'n'), ('masa', 'n'), ('pandemi', 'n'), ('covid', 'n'), ('ini', 'n'), ('proses', None), ('belajar', 'a'), ('mengajar', 'n'), ('terpaksa', 'n'), ('dilakukan', 'n'), ('secara', 'n'), ('daring', None), ('baik', 'a'), ('guru', 'n'), ('maupun', 'n'), ('murid', 'a'), ('harus', 'n'), ('mampu', 'n'), ('beradaptasi', 'n'), ('dengan', 'a'), ('keadaan', 'n'), ('ini', 'n')]",0.0,0.0,Neutral
45,1290494259791933443,"[('jika', 'n'), ('orang', None), ('tua', None), ('murid', 'a'), ('belum', 'n'), ('mau', 'n'), ('anaknya', 'n'), ('mengikuti', 'n'), ('ptm', 'n'), ('terbatas', 'n'), ('maka', None), ('sekolah', 'a'), ('harus', 'n'), ('menyiapkan', 'n'), ('hybrid', 'a'), ('sebagian', 'a'), ('belajar', 'n'), ('tatap', 'n'), ('muka', 'n'), ('di', 'n'), ('sekolah', 'n'), ('sebagian', 'a'), ('daring', None), ('dari', 'n'), ('rumah', 'n'), ('semoga', 'n'), ('pandemi', 'n'), ('covid', 'n'), ('segera', 'n'), ('tertangani', 'n'), ('semua', 'n'), ('aktivitas', 'n'), ('berjalan', None), ('normal', 'a'), ('small', 'a'), ('orange', 'n'), ('diamond', 'n'), ('peran', 'n'), ('dpr', 'n'), ('dpruntuknegeri', 'n')]",0.5249999999999999,-0.05,Negative
46,2421788773,"[('siswa', 'a'), ('sman', 'n'), ('palangka', 'n'), ('raya', 'n'), ('diduga', 'n'), ('positif', 'n'), ('covid', 'n'), ('belajar', 'n'), ('daring', None), ('diterapkan', 'n')]",0.0,0.0,Neutral
47,1283226015074881536,"[('nama', 'r'), ('siti', 'a'), ('khoerunnisa', 'n'), ('kelas', 'n'), ('xl', 'n'), ('mipa', 'n'), ('pengalaman', 'n'), ('belajar', 'n'), ('di', 'n'), ('rumah', 'n'), ('saat', 'n'), ('covid', 'n'), ('selama', 'n'), ('pandemi', 'n'), ('ini', 'n'), ('kita', 'n'), ('harus', 'n'), ('belajar', 'n'), ('daring', None), ('di', 'a'), ('rumah', 'n'), ('hal', 'n'), ('ini', 'n'), ('mungkin', None), ('berbeda', 'n'), ('karena', None), ('tidak', 'n'), ('ada', 'n'), ('teman', 'n'), ('dan', 'n'), ('guru', 'n'), ('yang', 'n'), ('selalu', 'n'), ('menyampaikan', 'n'), ('materi', 'n'), ('semoga', 'n'), ('lekas', 'n'), ('mereda', 'n'), ('covid', 'n')]",0.0,0.0,Neutral
48,2191579651,"[('dprd', 'n'), ('dki', 'n'), ('itu', 'n'), ('ngapain', None), ('pada', 'n'), ('songong', 'a'), ('semua', 'n'), ('ga', 'n'), ('ada', 'n'), ('satupun', 'n'), ('pernyataan', 'n'), ('yg', 'n'), ('mengecam', 'n'), ('kerumunan', 'n'), ('gerombolan', 'n'), ('yg', None), ('melawan', 'n'), ('upaya', 'a'), ('penanggulangan', 'n'), ('covid', 'n'), ('woyy', 'n'), ('pelajar', 'n'), ('sdh', 'n'), ('bulan', 'n'), ('bertahan', None), ('mlwn', 'n'), ('covid', 'n'), ('dg', 'n'), ('belajar', 'n'), ('daring', None), ('terus', 'n'), ('rusak', 'n'), ('begitu', 'n'), ('sj', 'n'), ('otak', 'n'), ('mana', 'n'), ('otak', 'n'), ('cc', 'n')]",0.0,0.0,Neutral
49,839857283400024064,"[('kipin', 'n'), ('solusi', 'n'), ('belajar', 'n'), ('daring', None), ('di', 'a'), ('era', 'n'), ('pandemi', 'n'), ('covid', 'n'), ('jatenggayeng', 'n')]",0.0,0.0,Neutral
50,1162191194425679873,"[('salam', 'n'), ('mahasura', 'n'), ('muda', 'n'), ('adanya', 'n'), ('pandemi', 'n'), ('covid', 'n'), ('proses', None), ('belajar', 'a'), ('mengajar', 'n'), ('dilaksanakan', 'n'), ('secara', 'n'), ('daring', None), ('guna', 'n'), ('meminimalisir', 'n'), ('penyebaran', 'n'), ('covid', 'n'), ('dariunsuntukindonesia', 'n'), ('mahasuramuda', 'n'), ('semarpedulipendidikan', 'n')]",0.0,0.0,Neutral
51,3219102752,"[('go', None), ('assalamualaikum', 'a'), ('selamat', 'n'), ('pagi', 'n'), ('pembelajran', 'n'), ('mulai', 'n'), ('dri', 'n'), ('senin', 'n'), ('ini', 'n'), ('smpai', 'n'), ('waktu', 'n'), ('yang', 'n'), ('belum', 'n'), ('dtentukan', 'n'), ('belajar', 'n'), ('kembali', 'n'), ('daring', None), ('dkrenakan', 'a'), ('adanya', 'a'), ('kasus', 'n'), ('covid', 'n'), ('yg', 'n'), ('terbaru', 'n'), ('shingga', 'n'), ('kita', None), ('belajar', 'a'), ('daring', None), ('jadwalnya', 'n'), ('msih', 'n'), ('sma', 'n'), ('jdwal', 'n'), ('klas', 'n'), ('xi', None), ('siang', 'a'), ('utk', 'a'), ('info', 'n'), ('lanjutan', 'n'), ('tggu', 'n'), ('sja', 'n')]",0.0,0.0,Neutral
52,1446299486800605189,"[('soalnya', 'n'), ('nambah', None), ('jadi', 'n'), ('soal', 'n'), ('terus', 'n'), ('susah', 'n'), ('lagii', 'n'), ('ltmpt', 'a'), ('gk', 'n'), ('tau', 'n'), ('yaa', 'n'), ('kami', 'n'), ('ini', 'n'), ('angkatan', 'n'), ('covid', 'n'), ('yg', 'n'), ('belajar', 'n'), ('aja', 'n'), ('daring', None), ('gimana', 'a'), ('bisa', 'n'), ('masukk', 'n'), ('seharusnya', 'n'), ('ltmpt', 'a'), ('ngasih', 'a'), ('soal', 'n'), ('yg', 'n'), ('mudah', 'n'), ('mudah', 'n'), ('aja', 'n'), ('dongg', 'n'), ('loudly', 'r'), ('crying', None), ('face', 'n'), ('loudly', 'r'), ('crying', None), ('face', 'n'), ('loudly', 'r'), ('crying', None), ('face', 'n'), ('loudly', 'r'), ('crying', None), ('face', 'n'), ('loudly', 'r'), ('crying', None), ('face', 'n')]",0.6,-0.2,Negative
53,68930552,"[('angka', 'n'), ('covid', 'n'), ('masih', 'n'), ('tinggi', 'n'), ('jateng', 'n'), ('tetap', 'n'), ('berlakukan', 'n'), ('belajar', 'n'), ('daring', None)]",0.0,0.0,Neutral
54,69183155,"[('pandemi', 'n'), ('covid', 'n'), ('membuat', 'n'), ('sekolah', 'n'), ('tutup', 'n'), ('dan', 'n'), ('memberlakukan', 'n'), ('belajar', 'n'), ('daring', None), ('atau', 'a'), ('online', 'a'), ('situasi', 'n'), ('itu', 'n'), ('dimanfaatkan', 'n'), ('pelajar', 'n'), ('di', 'n'), ('ciamis', 'n'), ('dengan', 'n'), ('membuat', None), ('sebuah', 'n'), ('film', 'n'), ('pendek', 'n'), ('inspiratif', 'n'), ('tentang', 'n'), ('dinamika', None), ('siswa', 'n'), ('menghadapi', 'n'), ('belajar', 'n'), ('daring', None), ('filmpendek', 'n')]",0.0,0.0,Neutral
55,529186497,"[('sejumlah', 'n'), ('siswa', 'n'), ('sman', 'n'), ('denpasar', 'n'), ('terpapar', 'n'), ('covid', 'n'), ('belajar', 'n'), ('daring', None), ('dan', 'n'), ('tracing', None), ('dilakukan', 'a'), ('via', None)]",0.0,0.0,Neutral
56,1265280706919280641,"[('msh', 'n'), ('covid', 'n'), ('dan', 'n'), ('belajar', 'n'), ('daring', None), ('tapi', 'a'), ('mereka', 'n'), ('malah', 'n'), ('kegiatan', None), ('ormawa', 'a'), ('aja', 'n'), ('udah', 'a'), ('aneh', 'n')]",0.0,0.0,Neutral
57,1487668505583718403,"[('sebagai', 'n'), ('peserta', 'n'), ('kelasnya', 'n'), ('mnrt', 'n'), ('gw', 'n'), ('ga', 'n'), ('efektif', None), ('karna', None), ('modanya', None), ('aja', None), ('kelas', None), ('zoom', 'n'), ('skala', 'n'), ('besar', 'n'), ('dengan', 'a'), ('topik', 'a'), ('berat', 'n'), ('tu', 'n'), ('emg', 'n'), ('terbukti', 'n'), ('ga', 'n'), ('efektif', None), ('belajar', 'n'), ('dari', 'n'), ('pengalaman', 'n'), ('pembelajaran', None), ('daring', None), ('masa', 'n'), ('covid', 'n'), ('ga', 'n'), ('ada', 'a'), ('engagement', 'n'), ('yg', 'n'), ('meaningful', 'a'), ('dengan', 'n'), ('audiens', None), ('ga', 'a'), ('ada', None), ('checking', None), ('understanding', None)]",0.5,0.5,Positive
58,153407983,"[('bupati', 'n'), ('malang', 'n'), ('sanusi', 'n'), ('meminta', 'n'), ('pembelajaran', 'n'), ('tatap', 'n'), ('muka', 'n'), ('ptm', 'n'), ('berhenti', 'n'), ('jika', None), ('ada', 'n'), ('wilayah', 'n'), ('kecamatan', 'n'), ('mengalami', 'n'), ('lonjakan', 'n'), ('kasus', 'n'), ('penularan', 'n'), ('covid', 'n'), ('sekolah', 'n'), ('harus', 'n'), ('beralih', 'n'), ('menggelar', 'a'), ('kegiatan', 'n'), ('belajar', 'n'), ('secara', 'n'), ('daring', None)]",0.0,0.0,Neutral
59,1245776886912839680,"[('di', 'n'), ('tahun', 'n'), ('karena', 'n'), ('adanya', 'n'), ('musibah', 'n'), ('covid', 'n'), ('mau', 'n'), ('belajar', 'n'), ('daring', None), ('virtual', 'a'), ('susah', 'n'), ('karena', 'n'), ('adanya', 'n'), ('masalah', 'n'), ('kuota', 'n'), ('ataupun', 'n'), ('jaringan', 'n'), ('yg', None), ('bermasalah', None), ('tapi', 'a'), ('yaa', 'n'), ('ada', 'n'), ('sisi', 'n'), ('positifnya', 'n'), ('juga', 'n'), ('karna', None), ('aku', 'n'), ('bisa', 'n'), ('menemukan', 'n'), ('hobi', 'n'), ('baru', 'n'), ('dan', 'n'), ('cara', 'n'), ('belajar', 'n'), ('yg', 'n'), ('unik', None), ('stay', 'a'), ('enjoy', None), ('deh', 'a'), ('yaw', 'n'), ('temukan', 'n'), ('mu', 'n')]",0.5,0.4,Positive
60,1303224025296957441,"[('dari', 'n'), ('covid', 'n'), ('kita', None), ('belajar', 'n'), ('daring', None)]",0.0,0.0,Neutral
61,862600351,"[('pandemi', 'n'), ('covid', 'n'), ('mengubah', 'n'), ('metode', 'n'), ('belajar', 'n'), ('menjadi', 'n'), ('daring', None), ('banyak', 'a'), ('siswa', 'n'), ('merasa', 'n'), ('kesulitan', None), ('terutama', 'n'), ('yang', 'n'), ('gak', 'n'), ('memiliki', 'n'), ('smartphone', 'n'), ('komunitas', None), ('berinisiatif', 'n'), ('menggalang', 'n'), ('dana', 'n'), ('untuk', 'a'), ('bantu', 'n'), ('memberikan', 'a'), ('ponsel', 'n'), ('pintar', 'n'), ('ke', None), ('pelajar', 'n'), ('di', 'n'), ('seluruh', 'n'), ('indonesia', 'n')]",0.0,0.0,Neutral
62,1381523346618155015,"[('karena', 'n'), ('covid', 'n'), ('selain', 'n'), ('belajar', None), ('daring', None), ('ngemis', 'a'), ('juga', 'n'), ('ikutan', 'n'), ('daring', None), ('upside', 'r'), ('face', 'n')]",0.0,0.0,Neutral
63,121640063,"[('proses', 'n'), ('belajar', None), ('mengajar', 'a'), ('tatap', 'n'), ('muka', 'n'), ('siswa', 'n'), ('smpn', 'n'), ('padang', 'n'), ('sumatera', 'n'), ('barat', 'n'), ('ditiadakan', 'n'), ('setelah', 'n'), ('dua', 'n'), ('orang', 'n'), ('guru', 'n'), ('di', 'n'), ('sekolah', 'n'), ('tersebut', 'n'), ('terkonfirmasi', 'n'), ('positif', 'n'), ('covid', 'n'), ('kegiatan', 'n'), ('belajar', 'n'), ('dilaksanakan', 'n'), ('secara', 'n'), ('daring', None), ('mut', 'a'), ('elshintatetapmenyala', 'n'), ('hut', 'n'), ('thelshinta', 'n')]",0.0,0.0,Neutral
64,1355896791296745475,"[('gua', 'n'), ('takut', 'n'), ('banget', 'n'), ('covid', 'n'), ('ini', 'n'), ('mulai', 'n'), ('naik', 'a'), ('lagi', 'n'), ('ke', 'n'), ('permukaan', 'n'), ('terus', 'n'), ('ini', 'n'), ('bentar', 'n'), ('lagi', 'n'), ('libur', 'n'), ('nataru', 'a'), ('gua', 'n'), ('takut', 'n'), ('banget', 'n'), ('yaallah', 'n'), ('tolong', 'a'), ('jangan', 'n'), ('yaallah', 'n'), ('traumatized', None), ('belajar', 'n'), ('daring', 'n')]",0.0,0.0,Neutral
65,1262222973056016385,"[('pas', 'n'), ('covid', 'n'), ('gabisa', 'n'), ('bgt', 'n'), ('belajar', 'n'), ('daring', None)]",0.0,0.0,Neutral
66,1288286542276919296,"[('petualangan', 'a'), ('sekolah', 'n'), ('covid', 'n'), ('belajar', 'n'), ('daring', None), ('nasionalisme', 'a'), ('gituu', 'n'), ('boleh', 'n'), ('pilih', 'n'), ('salah', 'n'), ('satu', 'n')]",0.0,0.0,Neutral
67,1288098924532600832,"[('aku', 'n'), ('bisaa', 'n'), ('pernah', 'n'), ('buat', 'n'), ('berita', 'n'), ('tentag', 'n'), ('mudik', 'n'), ('covid', 'n'), ('belajar', 'n'), ('daring', None), ('samapai', 'a'), ('kemarin', 'n'), ('yg', 'n'), ('korupsi', 'n'), ('bansos', 'n'), ('waving', None), ('hand', 'n'), ('light', 'a'), ('skin', 'n'), ('tone', 'n'), ('start', 'n'), ('k', 'n'), ('yuk', 'n')]",0.7,0.4,Positive
68,1676035902462894081,"[('masuk', 'n'), ('sma', 'n'), ('covid', 'n'), ('menyebar', 'n'), ('alhasil', 'n'), ('belajar', 'n'), ('daring', None), ('yg', None), ('sgt', 'a'), ('awikwok', 'a'), ('bgt', 'n'), ('terus', 'n'), ('pas', 'n'), ('utbk', 'a'), ('sistemnya', 'n'), ('berubah', 'n'), ('jg', 'n'), ('hehehhe', 'n')]",0.0,0.0,Neutral
69,81234890,"[('kudunya', 'n'), ('yang', 'n'), ('covid', 'n'), ('silakan', 'n'), ('belajar', 'n'), ('daring', None), ('sisanya', 'a'), ('masuk', 'n'), ('kelas', 'n'), ('seperti', None), ('biasa', 'n')]",0.0,0.0,Neutral
70,1433783018720686087,"[('menurut', 'n'), ('saya', 'n'), ('belajar', 'n'), ('tatap', 'n'), ('muka', 'n'), ('segera', 'n'), ('dilaksanakan', 'n'), ('cuma', 'n'), ('waktunya', 'n'), ('atau', 'n'), ('cara', 'n'), ('pertemuannya', 'n'), ('diatur', 'n'), ('dengan', 'a'), ('baik', 'n'), ('sesuai', 'n'), ('prokes', 'n'), ('virus', None), ('covid', 'a'), ('belajar', 'n'), ('daring', None), ('belajarnya', 'n'), ('asal', 'n'), ('tanpa', 'n'), ('telaah', 'n'), ('dahulu', 'n'), ('langsung', 'n'), ('tanya', 'n'), ('ke', 'n'), ('google', 'n'), ('oke', None), ('selamat', 'a'), ('pagi', 'n'), ('folded', None), ('hands', 'n'), ('medium', 'a'), ('skin', 'n'), ('tone', 'n')]",0.0,0.0,Neutral
71,1462648872572837893,"[('emm', 'n'), ('aku', 'n'), ('dari', 'n'), ('tahun', 'n'), ('gara', 'n'), ('gara', 'n'), ('covid', 'n'), ('dan', 'n'), ('belajar', 'n'), ('daring', None), ('jadi', 'n'), ('gabut', 'n'), ('terus', 'n'), ('gk', 'n'), ('sengaja', 'n'), ('liat', 'n'), ('idol', 'n'), ('k', 'n'), ('pop', 'n'), ('ehh', 'n'), ('gk', 'n'), ('taunya', 'n'), ('nge', 'n'), ('stan', 'n'), ('sampek', 'n'), ('sekarang', 'n'), ('hehehe', 'n'), ('beaming', None), ('face', 'n'), ('smiling', None), ('eyes', 'n')]",0.0,0.0,Neutral
72,561904761,"[('seneng', 'n'), ('banget', 'n'), ('dibolehin', 'a'), ('ikut', 'n'), ('bimbel', 'n'), ('yang', 'n'), ('harganya', 'n'), ('ga', 'n'), ('murah', 'n'), ('mulai', 'n'), ('lah', 'n'), ('aing', None), ('bimbel', 'n'), ('dengan', 'n'), ('segela', None), ('cobaannya', 'a'), ('mulai', 'n'), ('dari', 'n'), ('covid', 'n'), ('belajar', 'n'), ('daring', None), ('dan', 'a'), ('males', 'n'), ('setiap', None), ('aing', None), ('selalu', 'a'), ('pd', 'n'), ('sama', 'n'), ('nilai', 'a'), ('makannya', 'n'), ('pas', 'n'), ('utbk', 'a'), ('kaya', 'n'), ('biasa', 'n'), ('aja', 'n'), ('gara', 'n'), ('gara', 'n'), ('masih', 'n'), ('nyimpen', 'a'), ('pola', 'n'), ('pikir', 'n'), ('inimah', 'n'), ('cuma', 'n'), ('coba', 'n'), ('coba', 'n')]",0.0,0.0,Neutral
73,1247519502880747521,"[('belajar', 'n'), ('di', 'n'), ('rumah', 'n'), ('dapat', 'n'), ('ilmu', 'n'), ('apa', 'n'), ('mau', 'n'), ('masuk', 'n'), ('kuliah', 'n'), ('tapi', 'n'), ('covid', 'n'), ('masih', 'n'), ('merajarela', 'n'), ('belajar', 'n'), ('daring', None), ('malah', 'n'), ('ketiduran', None), ('atau', 'a'), ('malah', 'n'), ('skip', 'n'), ('kelas', 'n'), ('perjuangan', None), ('sudah', 'a'), ('di', 'n'), ('ujung', 'n'), ('mata', 'n'), ('penentuan', None), ('gerbang', 'a'), ('utama', 'a'), ('masa', 'n'), ('depan', 'n'), ('impian', 'a'), ('kuliah', 'n'), ('dimana', 'n')]",0.0,0.0,Neutral
74,1728747318898544640,"[('yg', 'r'), ('ada', 'a'), ('siswa', 'n'), ('lebih', 'n'), ('sering', None), ('maen', 'a'), ('game', 'n'), ('online', 'n'), ('ketimbang', 'n'), ('belajar', 'n'), ('belajar', 'n'), ('dr', 'n'), ('covid', 'n'), ('ketika', None), ('siswa', 'n'), ('belajar', 'n'), ('daring', None), ('siswa', 'a'), ('cenderung', 'n'), ('jdi', 'n'), ('lebih', 'n'), ('sering', None), ('main', 'a'), ('hp', 'n'), ('bukan', 'n'), ('belajar', 'n'), ('tp', 'n'), ('malah', 'n'), ('bnyak', 'n'), ('main', 'a'), ('game', 'n'), ('online', 'n'), ('mlah', 'n'), ('tugas', 'n'), ('nya', 'a'), ('gak', 'n'), ('dikerjakan', 'n')]",0.3666666666666667,-0.11666666666666668,Negative
75,1545198329121755136,"[('aku', 'n'), ('dulu', 'n'), ('pas', 'n'), ('masi', 'n'), ('covid', 'n'), ('jadi', 'n'), ('belajar', 'n'), ('akutansi', None), ('daring', None), ('kalo', 'n'), ('dipanggil', 'n'), ('terus', 'n'), ('ditanyain', 'n'), ('aku', 'n'), ('menghilang', 'n'), ('loudly', 'r'), ('crying', None), ('face', 'n')]",0.6,-0.2,Negative
76,1281651688730836994,"[('sebenarnya', 'n'), ('ngajar', None), ('di', 'n'), ('sekolah', 'n'), ('yang', 'n'), ('satu', 'n'), ('kelasnya', 'n'), ('siswa', 'n'), ('kelas', 'n'), ('yg', None), ('sudah', 'a'), ('tahun', 'n'), ('terdampak', 'n'), ('covid', 'n'), ('belajar', 'n'), ('daring', None), ('benar', 'n'), ('benar', 'n'), ('menguras', 'n'), ('energi', None), ('pulang', 'a'), ('sekolah', 'n'), ('itu', 'n'), ('rasanya', 'n'), ('sudah', 'n'), ('lemas', 'n'), ('kali', 'n'), ('tapi', 'n'), ('tetap', 'n'), ('harus', 'n'), ('mengumpulkan', 'n'), ('sisa', 'n'), ('semangat', 'n'), ('untuk', 'a'), ('ngajar', 'n'), ('bimbel', 'n')]",0.0,0.0,Neutral
77,1253129670490337280,"[('mahasiswa', 'n'), ('mana', 'n'), ('mahasiswa', 'n'), ('mana', 'n'), ('lelap', 'n'), ('dalam', 'n'), ('skenario', 'n'), ('covid', 'n'), ('dikebiri', 'n'), ('dengan', 'a'), ('belajar', 'n'), ('daring', None), ('dan', 'a'), ('kalah', 'n'), ('sama', 'n'), ('anak', 'n'), ('paud', 'n'), ('tk', 'n'), ('sd', 'n'), ('yg', 'n'), ('berani', 'n'), ('ptm', 'a'), ('face', 'n'), ('tears', 'n'), ('joy', 'n'), ('face', 'n'), ('tears', 'n'), ('joy', 'n'), ('face', 'n'), ('tears', 'n'), ('joy', 'n')]",0.20000000000000004,0.8000000000000002,Positive
78,759692754985242625,"[('beredar', 'n'), ('kabar', 'n'), ('menyebut', 'n'), ('puluhan', 'n'), ('siswa', 'n'), ('sma', 'n'), ('di', 'n'), ('mandailing', None), ('natal', 'a'), ('sumatera', 'n'), ('utara', 'a'), ('menikah', 'n'), ('massal', 'n'), ('akibat', 'n'), ('kelamaan', 'n'), ('belajar', 'n'), ('daring', None), ('karena', 'n'), ('pandemi', 'n'), ('covid', 'n'), ('kumparannews', 'n')]",0.0,0.0,Neutral
79,477522679,"[('ujian', 'a'), ('lagi', 'n'), ('di', 'n'), ('saat', 'n'), ('itu', 'n'), ('anak', 'a'), ('pertama', 'n'), ('harus', 'n'), ('masuk', 'n'), ('smk', 'n'), ('swasta', 'n'), ('yang', 'n'), ('lumayan', 'a'), ('adiknya', 'n'), ('masuk', 'n'), ('smp', 'n'), ('dan', 'n'), ('anak', 'n'), ('ketiga', 'n'), ('masuk', 'n'), ('sd', 'n'), ('plus', None), ('pandemi', 'n'), ('covid', 'n'), ('anak', 'n'), ('harus', 'n'), ('belajar', 'n'), ('daring', None), ('online', 'a'), ('jadi', 'n'), ('butuh', 'n'), ('masing', None), ('masing', None), ('gadget', 'n'), ('gubrak', 'n'), ('wifirumah', 'n'), ('paketinternetcepat', 'n')]",0.0,0.0,Neutral
80,1536426936867893248,"[('di', 'n'), ('kopian', 'a'), ('nugas', 'n'), ('bareng', 'n'), ('sama', 'n'), ('temen', 'n'), ('cewek', None), ('satu', 'a'), ('orang', 'n'), ('tiba', 'n'), ('nangis', 'a'), ('kejer', 'n'), ('karena', 'n'), ('ada', None), ('pengumuman', 'n'), ('covid', 'n'), ('belajar', 'n'), ('daring', None), ('kalo', 'n'), ('inget', None), ('itu', 'a'), ('malu', 'n'), ('bet', None), ('untung', 'a'), ('pas', 'n'), ('nongkrong', 'a'), ('dia', 'n'), ('ga', 'n'), ('pernah', 'n'), ('ngungkit', 'a'), ('ngungkit', 'r'), ('slightly', 'r'), ('smiling', None), ('face', 'n')]",0.16666666666666666,-0.16666666666666666,Negative
81,832921919884111873,"[('aku', 'n'), ('harus', 'n'), ('dapet', 'n'), ('hp', 'n'), ('ini', 'n'), ('karena', 'n'), ('sekarang', 'n'), ('lagi', 'n'), ('musim', 'n'), ('covid', 'n'), ('belajar', 'n'), ('harus', 'n'), ('daring', None), ('dari', 'a'), ('rumah', 'n'), ('berhubung', 'n'), ('aku', 'n'), ('seorang', 'n'), ('guru', 'n'), ('jadi', 'n'), ('hp', 'n'), ('ini', 'n'), ('sangat', 'n'), ('dibutuhkan', 'n'), ('sekai', 'n'), ('buat', 'n'), ('ngajar', 'a'), ('online', 'n'), ('hp', 'n'), ('lamaku', 'n'), ('sudah', 'n'), ('soak', 'n'), ('batereinya', 'n'), ('dan', 'n'), ('perlu', 'n'), ('ganti', 'n'), ('baru', 'n'), ('karena', 'n'), ('nggak', 'n'), ('bisa', 'n'), ('dipake', None), ('kecuali', 'a'), ('dicolok', 'n'), ('kelistrik', 'n')]",0.0,0.0,Neutral
82,1256120386799853569,"[('pernah', 'n'), ('sih', 'n'), ('tpi', 'n'), ('itu', 'n'), ('jaman', 'n'), ('covid', 'n'), ('baru', 'n'), ('belajar', 'n'), ('daring', None), ('nah', 'a'), ('kuliah', 'n'), ('nya', 'n'), ('abis', 'n'), ('shalat', 'a'), ('subuh', 'n'), ('pas', 'n'), ('bulan', 'n'), ('puasa', None), ('yg', 'n'), ('biasa', 'n'), ('abis', 'n'), ('sahur', 'n'), ('trus', 'n'), ('shalat', 'a'), ('subuh', 'n'), ('gua', 'n'), ('langsung', 'n'), ('molor', 'n'), ('eh', 'n'), ('lnjut', 'n'), ('kliah', 'n'), ('wkwk', 'n')]",0.0,0.0,Neutral
83,1272997901132681216,"[('baru', 'n'), ('punya', 'n'), ('hp', 'n'), ('vivo', 'n'), ('c', 'n'), ('taun', 'n'), ('awal', 'n'), ('covid', 'n'), ('buat', 'n'), ('belajar', 'n'), ('daring', None), ('ortu', 'a'), ('maksain', 'n'), ('beli', 'a'), ('sih', 'n'), ('wkwk', 'n'), ('sampe', 'n'), ('skrg', 'n'), ('udh', 'a'), ('kuliah', 'n'), ('hp', 'n'), ('blm', 'n'), ('diganti', 'n'), ('agak', 'n'), ('rudet', 'n'), ('sama', 'n'), ('penyimpanan', 'n'), ('trs', 'n'), ('suka', 'n'), ('ngelag', 'n'), ('lamaa', 'n'), ('bgtt', 'n'), ('tapi', 'n'), ('gpp', 'n'), ('org', 'n'), ('ngiranya', 'a'), ('aku', 'a'), ('pake', 'n'), ('ip', 'n'), ('xr', 'n'), ('wkwk', 'n')]",0.0,0.0,Neutral
84,1138349355784556544,"[('kalo', 'n'), ('ga', 'n'), ('mau', 'n'), ('diajarin', 'n'), ('lebih', 'n'), ('baik', 'n'), ('ibu', 'n'), ('nya', 'a'), ('suruh', 'n'), ('ngajar', 'n'), ('anaknya', 'n'), ('aja', 'n'), ('sendiri', 'n'), ('coba', 'n'), ('deh', 'n'), ('flashback', 'n'), ('ketika', None), ('waktu', 'n'), ('covid', 'n'), ('disaat', 'n'), ('belajar', 'n'), ('daring', None), ('pada', 'n'), ('posting', None), ('susahnya', 'a'), ('ngajarin', 'a'), ('anak', 'n'), ('seharusnya', 'n'), ('itu', 'n'), ('jadi', 'n'), ('pelajaran', 'n'), ('buat', 'n'), ('ibu', 'n'), ('jangan', 'a'), ('titel', 'n'), ('aja', 'n'), ('ditinggiin', 'n')]",0.0,0.0,Neutral
85,1529857315221884929,"[('ngerusak', 'a'), ('real', 'a'), ('life', 'n'), ('kita', 'n'), ('dulu', None), ('aku', 'r'), ('main', 'a'), ('rp', 'n'), ('pas', 'n'), ('masih', 'n'), ('jaman', 'n'), ('covid', 'n'), ('disitu', 'n'), ('aku', 'n'), ('belajar', 'n'), ('daring', None), ('gara', 'n'), ('gara', 'n'), ('rp', 'n'), ('nilai', 'a'), ('rapotku', 'n'), ('semenjak', 'n'), ('itu', 'n'), ('jelek', 'n'), ('banget', 'n'), ('banyak', 'n'), ('tugas', 'n'), ('yg', 'n'), ('gk', 'n'), ('keurus', 'n'), ('pas', 'n'), ('udh', 'a'), ('mau', 'n'), ('lulus', 'a'), ('nyesel', 'a'), ('bgt', 'n'), ('nilai', 'n'), ('aku', 'n'), ('ternyata', 'n'), ('kebanyakan', 'n'), ('diambil', 'n'), ('dari', 'n'), ('masa', 'n'), ('daring', None)]",0.31666666666666665,0.18333333333333335,Positive
